USDAInspectionNumber,StoredCropID,PlantedCropID,StorageBinID,isEstimated,PercentOfHarvestedYield,PercentBruiseFree,PercentSixOz,PercentSoftRot,PercentTenOz,PercentUndersize,PercentUnusable,PercentUSDA1,SpecificGravity,PercentHollow,PercentInternalDiscolored,PercentMechanicalDamaged,PercentPinkEye,PercentPitScab
4303001,C082DAEE-2503-46FD-BD2F-CDED46486A51,FB9C76E3-5C54-4CDD-918D-9703090BFD5F,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.045767585,0.916,0.63,0.003,0.199,0.02,0.021,0.892,1.084,0,0,0.024,0.002,0.001
4293,BAD481FC-4AF5-4B93-9B85-04671E1F0B08,67FB7E81-366C-4488-8D52-685E36A54B98,5871AE3A-7328-498D-A030-67338F511117,0,0.052374935,0.888,0.5,0.008,0.087,0.041,0.035,0.898,1.087,0,0,0,0.004,0
4303,C082DAEE-2503-46FD-BD2F-CDED46486A51,FB9C76E3-5C54-4CDD-918D-9703090BFD5F,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.219374703,0.916,0.63,0.003,0.199,0.02,0.021,0.892,1.084,0,0,0.024,0.002,0.001
4406,E143478A-8B38-446A-9F0B-1D5B843C9C5D,86119D36-9A61-433E-9FF6-F118DF185E09,7F20DBB5-6DF0-43EF-A1EF-7F866C64E166,0,0.236526312,0.872,0.578,0.018,0.193,0.033,0.079,0.816,1.0858,0.05,0,0.013,0.001,0
4407,92898CC1-63E9-4E71-8A37-A05FE2476A15,45E46658-D06D-4364-BA07-C4E582D5BBC8,C3931881-9887-4A77-81D4-16C30571BE18,0,0.114254385,0.899,0.812,0.005,0.423,0.01,0.026,0.891,1.0744,0,0,0,0,0
4408,532298A0-E2E6-49C4-8E50-B443D6566EEC,04804123-490E-471E-A1C9-59EB2C344BD4,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.043847502,0.63,0.615,0.027,0.234,0.026,0.058,0.842,1.0889,0.017,0,0.013,0,0.001
4410,C082DAEE-2503-46FD-BD2F-CDED46486A51,FB9C76E3-5C54-4CDD-918D-9703090BFD5F,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.029349573,0.831,0.627,0.033,0.174,0.013,0.048,0.881,1.0846,0,0,0.005,0.003,0.001
4411,457FBF1B-3F2D-46E2-A1F9-A6F2990422BB,AE617946-91B7-415F-9682-659229E1ACF5,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.344279042,0.695,0.658,0.035,0.298,0.016,0.071,0.785,1.0919,0,0,0.003,0.001,0
4412,287E023F-66B2-499E-97CD-3E01B70ACAC3,8170F2D9-899D-4A99-88D1-3E282CBBA3EE,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,0,0.217796379,0.798,0.654,0.004,0.234,0.013,0.034,0.97,1.0956,0.005,0,0,0.002,0
4413,E8255B82-2152-4091-A3A4-C811F1E454C0,9A7A9EDA-4F41-433A-8BB5-9A172DAF6524,53107F3E-4308-489A-B298-80D55583C4CB,0,0.337774805,0.787,0.603,0.023,0.255,0.017,0.149,0.717,1.0868,0,0,0.008,0.097,0
4414,200EA14B-B16F-479C-B0B0-0A5B91509BC1,0DF0B5E8-1D67-43E5-A16B-94ED8B723ECE,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,0,0.172719019,0.883,0.64,0.007,0.195,0.011,0.037,0.869,1.117,0,0,0.002,0.008,0
4415,72C643CC-521A-44D1-9668-BD7FF3A3A545,2E975117-9F9C-4B57-9C96-4264268FC5AF,D972369C-3F07-40F6-87CA-57A58041C0E4,0,0.127743016,0.97,0.503,0.011,0.133,0.046,0.038,0.873,1.0975,0,0,0,0.007,0
4416,0135300F-5333-40FF-9756-C9571E7EB254,C4D363DE-3C9B-440C-AE8A-4BBA4F6CBDEF,D972369C-3F07-40F6-87CA-57A58041C0E4,0,0.176563911,0.948,0.643,0.006,0.196,0.016,0.04,0.862,1.0811,0,0,0.002,0.007,0
4417,C8CE76C7-7345-4A6E-B84A-3F4B2D58B629,D5313EA5-3E7B-47F9-A587-9741E9D9EFBD,D972369C-3F07-40F6-87CA-57A58041C0E4,0,0.535196996,0.952,0.505,0.007,0.126,0.036,0.055,0.822,1.0888,0,0,0.017,0.004,0
4418,6E394ADF-DA07-40DC-8A84-D232577AEF28,DE7CAF3B-0A9F-43B4-8240-C3BA9BDDC0AC,67E33E3B-3EA0-4D14-ADB6-7C7297A7176D,0,1,0.864,0.743,0.003,0.305,0.012,0.024,0.99,1.1026,0,0,0,0.009,0
4419,B0AA240D-4406-4CC6-A76A-73E3733C47A4,7963F7A2-EAC3-4188-BDD9-B47E1E18D4A5,7EE955B1-E87B-41A2-8653-4AEBF683AA85,0,0.479455854,0.934,0.659,0.027,0.333,0.01,0.087,0.835,1.0893,0,0,0.008,0.047,0
4420,E143478A-8B38-446A-9F0B-1D5B843C9C5D,86119D36-9A61-433E-9FF6-F118DF185E09,7F20DBB5-6DF0-43EF-A1EF-7F866C64E166,0,0.131581103,0.821,0.57,0.013,0.192,0.039,0.092,0.779,1.0897,0.065,0,0.01,0.001,0
4421,10EC22AD-A764-43BD-A5AC-23A66A9F711C,A0860615-E886-46D2-8F44-D55E80A297A0,F45EF324-714D-4015-B88D-A46D537D515E,0,0.159242148,0.71,0.59,0.012,0.186,0.02,0.037,0.889,1.0852,0.001,0,0.008,0,0
4422,9E9F1516-91EB-4335-B14C-0688D9DE15E9,D4169045-2FE2-4A1A-8AC4-DA43EFAACA96,463E3EBD-9B59-40F1-BC1E-FFF19C54937A,0,0.27225428,0.838,0.642,0.007,0.244,0.021,0.028,0.911,1.0806,0,0,0.004,0.009,0.002
4423,8EAD53B4-EE47-417E-AFFD-DD1DC7C2E5A5,B140650A-72CA-4635-AA3E-38068341331D,7EE955B1-E87B-41A2-8653-4AEBF683AA85,0,0.173132417,0.667,0.507,0.014,0.158,0.036,0.037,0.866,1.082,0,0,0.003,0.002,0.001
4424,97B9964C-BBC1-41A8-B330-46311221F283,C98A1AB3-2BD0-41F7-9420-64361842F4A6,5871AE3A-7328-498D-A030-67338F511117,0,0.42464893,0.715,0.615,0.006,0.258,0.032,0.04,0.886,1.0856,0.012,0,0,0.001,0
4425,1FEC0FA9-F2EC-42E9-8113-EC0F6A41DFA1,B39523A5-8840-4831-9241-D62C74F405C6,E086BB5B-1608-46B2-86A1-8A7ADA1AD99D,0,0.815015444,0.498,0.523,0.026,0.123,0.017,0.057,0.882,1.0834,0.013,0,0,0.004,0
4426,15BD7C98-0830-4693-9FB6-D95BD454875A,51D1375E-002A-4334-9381-DF44BA396845,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,0,0.330847984,0.837,0.604,0.003,0.149,0.017,0.023,0.914,1.0829,0,0,0.001,0.002,0
4408002,532298A0-E2E6-49C4-8E50-B443D6566EEC,04804123-490E-471E-A1C9-59EB2C344BD4,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.010587736,0.63,0.615,0.027,0.234,0.026,0.058,0.842,1.0889,0.017,0,0.013,0,0.001
4428001,287E023F-66B2-499E-97CD-3E01B70ACAC3,8170F2D9-899D-4A99-88D1-3E282CBBA3EE,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,1,0.263340178,0.722,0.681,0.004,0.26,0.013,0.028,0.889,1.0884,0,0,0.002,0.002,0
4430001,56305DE2-B69C-4890-AAF3-834339216190,2E975117-9F9C-4B57-9C96-4264268FC5AF,F45EF324-714D-4015-B88D-A46D537D515E,1,0.166431919,0.751,0.528,0.011,0.142,0.035,0.054,0.829,1.0831,0.003,0,0.001,0.009,0
4430002,72C643CC-521A-44D1-9668-BD7FF3A3A545,2E975117-9F9C-4B57-9C96-4264268FC5AF,D972369C-3F07-40F6-87CA-57A58041C0E4,1,0.15124748,0.751,0.528,0.011,0.142,0.035,0.054,0.829,1.0831,0.003,0,0.001,0.009,0
4431001,3755FDD3-3FC6-41D7-8FE5-8C2A18A2DB9D,A8C4635B-C770-44D6-A78F-FD1E3E9A6C3C,1083FBED-936D-4509-9FA2-22CF8105F6C0,1,0.037177279,0.836,0.589,0.005,0.205,0.02,0.061,0.846,1.0863,0,0,0.001,0.041,0
4431002,3755FDD3-3FC6-41D7-8FE5-8C2A18A2DB9D,A8C4635B-C770-44D6-A78F-FD1E3E9A6C3C,1083FBED-936D-4509-9FA2-22CF8105F6C0,1,0.052665754,0.836,0.589,0.005,0.205,0.02,0.061,0.846,1.0863,0,0,0.001,0.041,0
4436001,3E39A094-2B0F-40B8-98DC-8181BF996FAD,A0860615-E886-46D2-8F44-D55E80A297A0,D972369C-3F07-40F6-87CA-57A58041C0E4,1,0.369620286,0.818,0.58,0.016,0.191,0.019,0.06,0.839,1.0947,0,0,0.002,0.008,0
4318001,9FA5A9EE-368D-4787-94D3-4714C05E9C03,996E3936-5C81-48D5-9E2D-72B395F0BF1A,D95E6239-0017-4D0D-A469-AB9850630FC7,1,0.016792842,0.843,0.563,0.008,0.198,0.024,0.029,0.93,1.0814,0,0,0.003,0.01,0.001
4318002,FCB22C03-04A6-47B7-BFF9-488A45854E1B,996E3936-5C81-48D5-9E2D-72B395F0BF1A,1083FBED-936D-4509-9FA2-22CF8105F6C0,1,0.059624326,0.843,0.563,0.008,0.198,0.024,0.029,0.93,1.0814,0,0,0.003,0.01,0.001
4408003,532298A0-E2E6-49C4-8E50-B443D6566EEC,04804123-490E-471E-A1C9-59EB2C344BD4,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.06889429,0.63,0.615,0.027,0.234,0.026,0.058,0.842,1.0889,0.017,0,0.013,0,0.001
4251001,231B57AB-5634-4909-8931-9FE360759E4B,A65C3221-D0AA-4301-8AF4-4C691A3C6AAB,850202B5-4A09-4ADD-B19A-971AE893CA86,1,0.084861105,0.8,0.523,0.016,0.136,0.034,0.059,0.831,1.0792,0,0,0.015,0.01,0.012
4303002,C082DAEE-2503-46FD-BD2F-CDED46486A51,FB9C76E3-5C54-4CDD-918D-9703090BFD5F,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.175214507,0.916,0.63,0.003,0.199,0.02,0.021,0.892,1.084,0,0,0.024,0.002,0.001
4316001,39BEE8A8-4861-4AF0-8368-CDC4F5FB0701,C4D363DE-3C9B-440C-AE8A-4BBA4F6CBDEF,F45EF324-714D-4015-B88D-A46D537D515E,1,0.293007541,0.933,0.689,0.003,0.273,0.013,0.023,0.863,1.0757,0,0,0.005,0.001,0
4444001,B3609210-BE8A-4D32-BC58-B8FA24ACE8BE,C98A1AB3-2BD0-41F7-9420-64361842F4A6,3515F29F-F26F-482C-B666-C30A645E7343,1,0.347442171,0.74,0.565,0.033,0.19,0.043,0.04,0.864,1.0857,0,0.004,0.001,0,0
4445001,BBEF5D64-2DDD-4E2A-BF6B-3D024D3DE183,7C400544-9B08-482F-B261-C91C4D39A059,C885548C-076B-417C-A3CA-9C8BDDC94E4E,1,0.115617854,0.763,0.738,0.004,0.326,0.02,0.03,0.889,1.0761,0.012,0,0.003,0.004,0
4451001,CDE68720-019C-4E1C-B105-01B5CC67CB64,A8C4635B-C770-44D6-A78F-FD1E3E9A6C3C,F43041E7-FADE-48A0-BF44-4810E6DA9F23,1,0.036707932,0.884,0.605,0.009,0.219,0.015,0.08,0.836,1.0917,0.004,0.003,0.002,0.053,0.001
4452001,79A173E6-567A-4350-A66A-B764BB04B6EB,82E5F4E9-560E-4735-B284-0EB49DE01C6E,F5C10BC2-1E11-446F-9137-4A78F3662889,1,0.226622687,0.897,0.703,0.006,0.254,0.011,0.021,0.913,1.0965,0,0,0.001,0.003,0
4454001,4F261446-235F-49FE-9EE4-136661108927,7D235221-0549-4FCC-83C2-E974008DC1E4,D972369C-3F07-40F6-87CA-57A58041C0E4,1,0.305349561,0.914,0.528,0.017,0.136,0.024,0.054,0.851,1.0988,0,0,0.002,0.002,0
4455001,82C251AD-3037-4A8E-B82A-C80C8F04F868,9FA22D81-02F9-4311-A429-16C526DE45A7,60E535A0-68AB-42AF-A3B7-2A14246D55BC,1,0.027418371,0.912,0.469,0.008,0.107,0.048,0.043,0.817,1.0958,0,0,0.003,0.002,0
4455002,62E0A6D0-2715-49DD-BE39-76269820EE2D,9FA22D81-02F9-4311-A429-16C526DE45A7,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,1,0.301048989,0.912,0.469,0.008,0.107,0.048,0.043,0.817,1.0958,0,0,0.003,0.002,0
4457001,15BD7C98-0830-4693-9FB6-D95BD454875A,51D1375E-002A-4334-9381-DF44BA396845,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,1,0.26338611,0.855,0.479,0.006,0.122,0.035,0.034,0.878,1.0865,0,0,0.002,0.002,0
4457002,5E2DEBC1-D436-4B96-A614-A6171FE39F2C,51D1375E-002A-4334-9381-DF44BA396845,5DC5AB71-1D4D-48A8-A932-26D126E8EE3F,1,0.069820301,0.855,0.479,0.006,0.122,0.035,0.034,0.878,1.0865,0,0,0.002,0.002,0
4458001,DEE459F0-3B4A-48D2-B5DA-6BF83AD7BE25,82E5F4E9-560E-4735-B284-0EB49DE01C6E,1393EA96-CA2C-4704-A51C-59F50F701BB9,1,0.263161858,0.813,0.713,0.009,0.263,0.004,0.028,0.91,1.0883,0,0,0,0.005,0
4308001,BAD481FC-4AF5-4B93-9B85-04671E1F0B08,67FB7E81-366C-4488-8D52-685E36A54B98,5871AE3A-7328-498D-A030-67338F511117,1,0.369791125,0.86,0.48,0.01,0.114,0.031,0.04,0.872,1.102,0,0,0,0.007,0
4450001,D0E66407-1ECA-4237-B996-77139744855F,E8F939E6-6CF7-44A6-9053-E81515FFDE3B,850202B5-4A09-4ADD-B19A-971AE893CA86,1,0.318897224,0.689,0.606,0.022,0.254,0.029,0.078,0.811,1.094,0,0,0.007,0.03,0.001
4446,ECD2151F-115B-4C78-97CB-4D999FDCE8D8,678859A8-F705-4F29-8BBC-2BF2E86864AC,1393EA96-CA2C-4704-A51C-59F50F701BB9,0,0.471777791,0.639,0.866,0.009,0.52,0.003,0.027,0.892,1.1026,0,0,0.001,0.004,0
4446001,7CF539F0-C698-44A4-BD7D-DB4F9ABFA366,678859A8-F705-4F29-8BBC-2BF2E86864AC,F5C10BC2-1E11-446F-9137-4A78F3662889,1,0.469713998,0.639,0.866,0.009,0.52,0.003,0.027,0.892,1.1026,0,0,0.001,0.004,0
4446002,B180CA83-2E81-43EF-BB14-BDD186159F31,678859A8-F705-4F29-8BBC-2BF2E86864AC,67E33E3B-3EA0-4D14-ADB6-7C7297A7176D,1,0.058508211,0.639,0.866,0.009,0.52,0.003,0.027,0.892,1.1026,0,0,0.001,0.004,0
4244,C082DAEE-2503-46FD-BD2F-CDED46486A51,FB9C76E3-5C54-4CDD-918D-9703090BFD5F,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.028960177,0.756,0.567,0.003,0.13,0.024,0.034,0.892,1.0949,0,0,0.003,0.01,0
4245,0AF37AA2-C5A1-4AC1-B540-393F976A27A0,D60491B9-4479-4455-85B0-E09EF961FB6C,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.012575913,0.756,0.67,0.01,0.147,0.005,0.039,0.89,1.0937,0,0,0,0.012,0
4248,457FBF1B-3F2D-46E2-A1F9-A6F2990422BB,AE617946-91B7-415F-9682-659229E1ACF5,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,0,0.01378674,0.78,0.703,0.021,0.311,0.011,0.058,0.825,1.0876,0,0,0.03,0,0
4316,0135300F-5333-40FF-9756-C9571E7EB254,C4D363DE-3C9B-440C-AE8A-4BBA4F6CBDEF,D972369C-3F07-40F6-87CA-57A58041C0E4,0,0.339008815,0.933,0.689,0.003,0.273,0.013,0.023,0.863,1.0757,0,0,0.005,0.001,0
4427,02AF2630-572B-4861-BA2D-F33E14A3EBD2,108F9567-C559-4CEC-B638-F20F0114FE15,53107F3E-4308-489A-B298-80D55583C4CB,0,1,0.634,0.714,0.021,0.377,0.011,0.099,0.81,1.0828,0.058,0,0.007,0.003,0
4428,4C84117D-FCB0-4608-A508-77F279B59660,8170F2D9-899D-4A99-88D1-3E282CBBA3EE,5DC5AB71-1D4D-48A8-A932-26D126E8EE3F,0,0.271613388,0.722,0.681,0.004,0.26,0.013,0.028,0.889,1.0884,0,0,0.002,0.002,0
4429,5A6DAA61-2A6D-4489-AA7C-90D7107C6AE8,6D34487E-1254-492C-9BFB-788EC4979D70,BBB2CD39-21C6-4EC7-BD90-1A60E837A1A2,0,0.65408996,0.932,0.727,0.008,0.329,0.021,0.026,0.871,1.076,0,0,0.002,0.002,0
4430,BD6F0DBD-04B4-458B-98E8-FDD79B410893,2E975117-9F9C-4B57-9C96-4264268FC5AF,60E535A0-68AB-42AF-A3B7-2A14246D55BC,0,0.412760164,0.751,0.528,0.011,0.142,0.035,0.054,0.829,1.0831,0.003,0,0.001,0.009,0
4431,CDE68720-019C-4E1C-B105-01B5CC67CB64,A8C4635B-C770-44D6-A78F-FD1E3E9A6C3C,F43041E7-FADE-48A0-BF44-4810E6DA9F23,0,0.370809395,0.836,0.589,0.005,0.205,0.02,0.061,0.846,1.0863,0,0,0.001,0.041,0
4432,75B93F40-E04C-4DA2-9DB5-AF332583EDE4,77B6A640-D85A-402D-B895-16C8C85C668D,8B0BDE5C-5A77-4542-9EDF-EA6BB97235AD,0,0.4116392,0.854,0.656,0.008,0.285,0.028,0.055,0.866,1.0813,0.004,0,0.004,0.032,0
4433,75B93F40-E04C-4DA2-9DB5-AF332583EDE4,77B6A640-D85A-402D-B895-16C8C85C668D,8B0BDE5C-5A77-4542-9EDF-EA6BB97235AD,0,0.556497664,0.88,0.654,0.014,0.306,0.027,0.067,0.828,1.084,0.003,0,0.004,0.034,0.002
4434,9E9F1516-91EB-4335-B14C-0688D9DE15E9,D4169045-2FE2-4A1A-8AC4-DA43EFAACA96,463E3EBD-9B59-40F1-BC1E-FFF19C54937A,0,0.484660615,0.785,0.683,0.012,0.295,0.017,0.036,0.878,1.0922,0.002,0,0.007,0.009,0.001
4436,10EC22AD-A764-43BD-A5AC-23A66A9F711C,A0860615-E886-46D2-8F44-D55E80A297A0,F45EF324-714D-4015-B88D-A46D537D515E,0,0.369968106,0.818,0.58,0.016,0.191,0.019,0.06,0.839,1.0947,0,0,0.002,0.008,0
4437,E143478A-8B38-446A-9F0B-1D5B843C9C5D,86119D36-9A61-433E-9FF6-F118DF185E09,7F20DBB5-6DF0-43EF-A1EF-7F866C64E166,0,0.054826877,0.843,0.644,0.001,0.259,0.045,0.021,0.883,1.0848,0.013,0,0.006,0,0
4438,5A6DAA61-2A6D-4489-AA7C-90D7107C6AE8,6D34487E-1254-492C-9BFB-788EC4979D70,BBB2CD39-21C6-4EC7-BD90-1A60E837A1A2,0,0.34591004,0.61,0.719,0.01,0.314,0.018,0.034,0.869,1.0749,0,0,0.01,0.001,0
4439,1FEC0FA9-F2EC-42E9-8113-EC0F6A41DFA1,B39523A5-8840-4831-9241-D62C74F405C6,E086BB5B-1608-46B2-86A1-8A7ADA1AD99D,0,0.184984556,0.646,0.48,0.026,0.109,0.021,0.113,0.669,1.0846,0.021,0,0,0.005,0
4441,C055DDCB-5D48-468C-B397-01CE29774A62,A07B6FA1-ED0E-4BAF-8DB0-27327040E4EB,3515F29F-F26F-482C-B666-C30A645E7343,0,0.451735333,0.892,0.617,0.006,0.244,0.026,0.047,0.867,1.0823,0,0,0.001,0.002,0
4442,95DFAB54-8746-43FA-9BCA-5F36096EBB1B,A9750D60-EDF4-42AD-AE7C-FF24D9BC4FB4,E086BB5B-1608-46B2-86A1-8A7ADA1AD99D,0,1,0.737,0.7,0.026,0.355,0.011,0.089,0.823,1.0751,0,0,0,0.044,0.003
4443,151E94FD-B43E-41F2-A65F-AE2690855BA6,281BCE93-70E2-4DB0-97E9-0EAD14BF34AB,BBB2CD39-21C6-4EC7-BD90-1A60E837A1A2,0,0.546052632,0.881,0.75,0.008,0.311,0.014,0.024,0.877,1.0774,0,0,0.004,0.004,0
4444,97B9964C-BBC1-41A8-B330-46311221F283,C98A1AB3-2BD0-41F7-9420-64361842F4A6,5871AE3A-7328-498D-A030-67338F511117,0,0.036898832,0.74,0.565,0.033,0.19,0.043,0.04,0.864,1.0857,0,0.004,0.001,0,0
4445,8D700D6B-13E0-47DA-BA18-72458F478205,7C400544-9B08-482F-B261-C91C4D39A059,5661FD49-F7BE-4041-B3AD-0C621B503E7E,0,0.103232549,0.763,0.738,0.004,0.326,0.02,0.03,0.889,1.0761,0.012,0,0.003,0.004,0
4448,B6B1504B-0454-4190-8D86-1194A33EAC2E,8D82C7E8-5157-4E6D-988D-58BBA2975127,CEEDEE6A-8397-46FC-BCDD-4867A4EBB304,0,0.630928579,0.86,0.723,0.018,0.386,0.006,0.113,0.669,1.0783,0.006,0,0.003,0.026,0.05
4449,2AFC8BC3-C6AE-4368-8EDA-7A9791F39AAE,B51E6389-9C7F-4539-BE77-47DA00C83BD7,CEEDEE6A-8397-46FC-BCDD-4867A4EBB304,0,1,0.496,0.656,0.019,0.271,0.011,0.071,0.798,1.0998,0.023,0,0.002,0.009,0
4450,D0E66407-1ECA-4237-B996-77139744855F,E8F939E6-6CF7-44A6-9053-E81515FFDE3B,850202B5-4A09-4ADD-B19A-971AE893CA86,0,0.533467745,0.689,0.606,0.022,0.254,0.029,0.078,0.811,1.094,0,0,0.007,0.03,0.001
4451,1B981809-2786-4937-B60C-92790E50B9F4,A8C4635B-C770-44D6-A78F-FD1E3E9A6C3C,549B9F6B-B2E8-4EC2-B14A-897C7ADCB280,0,0.379532911,0.884,0.605,0.009,0.219,0.015,0.08,0.836,1.0917,0.004,0.003,0.002,0.053,0.001
4452,DEE459F0-3B4A-48D2-B5DA-6BF83AD7BE25,82E5F4E9-560E-4735-B284-0EB49DE01C6E,1393EA96-CA2C-4704-A51C-59F50F701BB9,0,0.25696029,0.897,0.703,0.006,0.254,0.011,0.021,0.913,1.0965,0,0,0.001,0.003,0
4453,3FD82DE6-CF07-44AD-A484-7C6014CD4B07,517F85E1-947A-424E-884F-3E70912CE4F0,821B160A-DEDB-4819-ABDD-75A0F16BB803,0,0.337601734,0.951,0.663,0.004,0.277,0.014,0.067,0.872,1.0999,0.003,0,0.001,0.051,0
4454,04BA96ED-B3FA-4486-A6B4-15D42DD51FF8,7D235221-0549-4FCC-83C2-E974008DC1E4,F45EF324-714D-4015-B88D-A46D537D515E,0,0.25331995,0.914,0.528,0.017,0.136,0.024,0.054,0.851,1.0988,0,0,0.002,0.002,0
4455,5E40D669-CA2D-4000-89B0-C49747EED311,9FA22D81-02F9-4311-A429-16C526DE45A7,A83BE29F-3278-48BC-AB48-2FFB06EC94D9,0,0.215007304,0.912,0.469,0.008,0.107,0.048,0.043,0.817,1.0958,0,0,0.003,0.002,0
4457,46F9DF0E-F441-42A7-B7C3-A7183C4AE64D,51D1375E-002A-4334-9381-DF44BA396845,A83BE29F-3278-48BC-AB48-2FFB06EC94D9,0,0.099430792,0.855,0.479,0.006,0.122,0.035,0.034,0.878,1.0865,0,0,0.002,0.002,0
4458,79A173E6-567A-4350-A66A-B764BB04B6EB,82E5F4E9-560E-4735-B284-0EB49DE01C6E,F5C10BC2-1E11-446F-9137-4A78F3662889,0,0.253255164,0.813,0.713,0.009,0.263,0.004,0.028,0.91,1.0883,0,0,0,0.005,0
4459,6065BE01-52EC-4ACA-917C-90F1C2965C85,24BF32D7-5962-4C80-A936-BCA04943FE42,850202B5-4A09-4ADD-B19A-971AE893CA86,0,0.38979533,0.74,0.74,0.01,0.358,0.015,0.06,0.86,1.0806,0.008,0,0.007,0.018,0.01
4460,6A338564-7BBB-4384-A6A9-60077623C32B,9077DD82-35F7-494B-AB84-36A91E0CFA31,1C96E18A-82CB-4D18-9AD0-F30AD5E39AE4,0,0.199367724,0.955,0.725,0.007,0.327,0.019,0.022,0.878,1.0765,0,0,0.007,0,0
4461,BFD92AF1-B09A-43B5-98C0-FC4F668CE907,A8C4635B-C770-44D6-A78F-FD1E3E9A6C3C,9D99996C-7B13-4B34-8FCB-29339F018231,0,0.123106729,0.929,0.657,0.007,0.248,0.015,0.082,0.844,1.0799,0.024,0,0.002,0.041,0.001
4332001,009988F6-067B-4EF4-85F7-8B4C0E398113,C6C80BB5-4915-4140-995C-0AA62DD930C8,914C5A44-46DF-4065-A6BB-1758238E9949,1,0.058664093,0.73,0.826,0.033,0.548,0.001,0.1,0.839,1.0879,0.049,0,0.001,0.007,0
4186003,0052B6BB-8665-41E0-9F8E-5692D620079F,B6E1D69E-D771-4639-B393-71AA28824B70,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.272209837,0.96,0.679,0.018,0.271,0.033,0.037,0.881,1.0768,0,0,0,0.006,0
4186004,1018C80A-8EE9-4F9B-9A85-E3121B960D38,B6E1D69E-D771-4639-B393-71AA28824B70,F06697E3-F6C1-41B9-BE11-F3ABF450DBF8,1,0.006094958,0.96,0.679,0.018,0.271,0.033,0.037,0.881,1.0768,0,0,0,0.006,0
4364003,0052B6BB-8665-41E0-9F8E-5692D620079F,B6E1D69E-D771-4639-B393-71AA28824B70,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.134776834,0.756,0.67,0.019,0.347,0.018,0.093,0.823,1.0758,0.002,0,0.008,0.056,0.001
4364004,1018C80A-8EE9-4F9B-9A85-E3121B960D38,B6E1D69E-D771-4639-B393-71AA28824B70,F06697E3-F6C1-41B9-BE11-F3ABF450DBF8,1,0.010695821,0.756,0.67,0.019,0.347,0.018,0.093,0.823,1.0758,0.002,0,0.008,0.056,0.001
4364005,0052B6BB-8665-41E0-9F8E-5692D620079F,B6E1D69E-D771-4639-B393-71AA28824B70,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.025775111,0.756,0.67,0.019,0.347,0.018,0.093,0.823,1.0758,0.002,0,0.008,0.056,0.001
4465001,E48CF71F-191B-48E0-9BE1-72B2E91520C9,A07B6FA1-ED0E-4BAF-8DB0-27327040E4EB,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1,1,0.206096317,0.791,0.56,0.006,0.196,0.024,0.065,0.817,1.0858,0.002,0.021,0.001,0.001,0
4466001,1707AD7F-5CA1-418E-92D8-CB176252AC6B,8FEB46C3-9DBC-456B-A12C-449E9F5A5BED,CEEDEE6A-8397-46FC-BCDD-4867A4EBB304,1,0.905158577,0.732,0.764,0.026,0.404,0.006,0.048,0.828,1.0849,0.004,0.002,0.014,0,0
4469001,FBDD757B-EE9D-4A02-9FCE-2A7238882E52,7C400544-9B08-482F-B261-C91C4D39A059,A94540EC-D15B-4F52-A7FB-256620A9B1CE,1,0.027905789,0.889,0.708,0.005,0.336,0.022,0.052,0.874,1.0768,0.031,0,0.01,0.002,0
4469002,BBEF5D64-2DDD-4E2A-BF6B-3D024D3DE183,7C400544-9B08-482F-B261-C91C4D39A059,C885548C-076B-417C-A3CA-9C8BDDC94E4E,1,0.036236136,0.889,0.708,0.005,0.336,0.022,0.052,0.874,1.0768,0.031,0,0.01,0.002,0
4469003,1E75168C-0C27-43D6-B129-A02009138DB0,7C400544-9B08-482F-B261-C91C4D39A059,A4DD6DFA-4CCE-42FC-90E1-C720ACD70F2F,1,0.069738307,0.889,0.708,0.005,0.336,0.022,0.052,0.874,1.0768,0.031,0,0.01,0.002,0
4475001,5AF32244-0BD1-436C-8484-150D08D3EF2B,FF95CB7B-F65C-4685-9016-D1A8C6A8DAD2,F5C10BC2-1E11-446F-9137-4A78F3662889,1,0.147433682,0.87,0.762,0.014,0.319,0.005,0.024,0.913,1.0848,0,0,0,0.001,0
